--------------------
BDMEP - INMET
--------------------
Estação           : PRESIDENTE PRUDENTE - SP (OMM: 83716)
Latitude  (graus) : -22.11
Longitude (graus) : -51.38
Altitude  (metros): 435.55
Estação Operante
Inicio de operação: 01/10/1940
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;Velocidade do Vento Media;
83716;23/06/2007;0000;;30.3;;8.2;52.25;1.6;
83716;23/06/2007;1200;0;;18.1;;;;
83716;24/06/2007;0000;;30;;8.9;53.75;0.433333;
83716;24/06/2007;1200;0;;17.7;;;;
83716;25/06/2007;0000;;28.2;;7.5;62.75;2.633333;
83716;25/06/2007;1200;0;;17;;;;
83716;26/06/2007;0000;;28.9;;8.8;56.25;2.333333;
83716;26/06/2007;1200;0;;15.2;;;;
83716;27/06/2007;0000;;29.9;;6.9;57;2.033333;
83716;27/06/2007;1200;0;;16.7;;;;
83716;28/06/2007;0000;;26.2;;7.3;65.25;0.8;
83716;28/06/2007;1200;0;;15.6;;;;
83716;29/06/2007;0000;;27.3;;9.8;55.5;0.5;
83716;29/06/2007;1200;0;;13.2;;;;
83716;30/06/2007;0000;;27.9;;9.7;56.5;0.333333;
83716;30/06/2007;1200;0;;14.6;;;;
83716;01/07/2007;0000;;28;;10;50.5;1.033333;
83716;01/07/2007;1200;0;;16;;;;
83716;02/07/2007;0000;;28.2;;9.9;50.25;0.8;
83716;02/07/2007;1200;0;;16.3;;;;
83716;03/07/2007;0000;;28.1;;9.8;43;0.866667;
83716;03/07/2007;1200;0;;16.3;;;;
83716;04/07/2007;0000;;29.7;;9.7;40.5;1.666667;
83716;04/07/2007;1200;0;;16.5;;;;
83716;05/07/2007;0000;;30.5;;9.8;40.5;2.666667;
83716;05/07/2007;1200;0;;18.4;;;;
83716;06/07/2007;0000;;32.1;;10.1;38.25;2.133333;
83716;06/07/2007;1200;0;;18.6;;;;
83716;07/07/2007;0000;;30.7;;9.9;46.25;3.1;
83716;07/07/2007;1200;0;;18.1;;;;
83716;08/07/2007;0000;;31.9;;10;42.5;1.933333;
83716;08/07/2007;1200;0;;18.4;;;;
83716;09/07/2007;0000;;31.8;;9.4;47.5;1.966667;
83716;09/07/2007;1200;0;;19.5;;;;
83716;10/07/2007;0000;;24.7;;3.2;77.75;1.9;
83716;10/07/2007;1200;0;;15.4;;;;
83716;11/07/2007;0000;;20.5;;2.3;68.75;1.3;
83716;11/07/2007;1200;0;;9.9;;;;
83716;12/07/2007;0000;;24.7;;2.6;66;2.1;
83716;12/07/2007;1200;0;;11.9;;;;
83716;13/07/2007;0000;;29.9;;6.4;50.25;2.3;
83716;13/07/2007;1200;0;;14.2;;;;
83716;14/07/2007;0000;;31;;7.2;52;1.4;
83716;14/07/2007;1200;0;;17.9;;;;
83716;15/07/2007;0000;;29.7;;8.1;60.5;0.7;
83716;15/07/2007;1200;0;;20.3;;;;
83716;16/07/2007;0000;;24.1;;1.6;90;1.466667;
83716;16/07/2007;1200;28;;17.2;;;;
83716;17/07/2007;0000;;18.7;;0;95;3.166667;
83716;17/07/2007;1200;29.1;;16.3;;;;
83716;18/07/2007;0000;;22.8;;7.7;63.75;1.866667;
83716;18/07/2007;1200;56;;15.3;;;;
83716;19/07/2007;0000;;23.5;;10.2;58.5;0.5;
83716;19/07/2007;1200;0;;8.3;;;;
83716;20/07/2007;0000;;25.7;;10.3;56.75;1.1;
83716;20/07/2007;1200;0;;12.1;;;;
83716;21/07/2007;0000;;29;;10.1;44.5;2.633333;
83716;21/07/2007;1200;0;;14;;;;
83716;22/07/2007;0000;;32.4;;8.4;52.5;2.9;
83716;22/07/2007;1200;0;;17.7;;;;
83716;23/07/2007;0000;;27;;0;93;1.366667;
83716;23/07/2007;1200;51.2;;16.5;;;;
83716;24/07/2007;0000;;20.7;;0;94.5;2.3;
83716;24/07/2007;1200;13.2;;13.8;;;;
83716;25/07/2007;0000;;19.9;;6.3;58;2.966667;
83716;25/07/2007;1200;72.2;;12.4;;;;
83716;26/07/2007;0000;;18;;7.9;53.5;1.3;
83716;26/07/2007;1200;0;;7.1;;;;
83716;27/07/2007;0000;;21.6;;9.5;47.5;1.4;
83716;27/07/2007;1200;0;;8;;;;
83716;28/07/2007;0000;;20.9;;10.4;54;2.266667;
83716;28/07/2007;1200;0;;9.3;;;;
83716;29/07/2007;0000;;19.5;;10.1;57.75;4.4;
83716;29/07/2007;1200;0;;8.9;;;;
83716;30/07/2007;0000;;23;;6.2;57.25;2.333333;
83716;30/07/2007;1200;0;;9.6;;;;
83716;31/07/2007;0000;;26.7;;8.2;63;1.866667;
83716;31/07/2007;1200;0;;11.8;;;;
83716;01/08/2007;0000;;28.2;;9.7;55;2.2;
83716;01/08/2007;1200;0;;14.2;;;;
83716;02/08/2007;0000;;29.3;;8.6;52.5;1.533333;
83716;02/08/2007;1200;0;;18.2;;;;
