--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;Velocidade do Vento Media;
83781;01/01/2007;0000;;25.5;;0.1;86;1.866667;
83781;01/01/2007;1200;36.2;;17.8;;;;
83781;02/01/2007;0000;;26.3;;1.9;79.5;2.366667;
83781;02/01/2007;1200;2.4;;19.2;;;;
83781;03/01/2007;0000;;27.3;;2.4;85;2.366667;
83781;03/01/2007;1200;2.7;;20.2;;;;
83781;04/01/2007;0000;;25.3;;0.6;89.75;2.733333;
83781;04/01/2007;1200;16.8;;20.3;;;;
83781;05/01/2007;0000;;23.9;;0;85.75;3.533333;
83781;05/01/2007;1200;36.7;;20.1;;;;
83781;06/01/2007;0000;;25.8;;0.4;77.75;3.433333;
83781;06/01/2007;1200;1.3;;20.4;;;;
83781;07/01/2007;0000;;29;;3.9;77.75;2.766667;
83781;07/01/2007;1200;0.2;;20.7;;;;
83781;08/01/2007;0000;;26.8;;2.1;81.75;1.633333;
83781;08/01/2007;1200;11.3;;20.5;;;;
83781;09/01/2007;0000;;26.9;;0.9;81.5;1.833333;
83781;09/01/2007;1200;0;;19.7;;;;
83781;10/01/2007;0000;;29;;6.6;74.25;1.266667;
83781;10/01/2007;1200;0;;19.4;;;;
83781;11/01/2007;0000;;31.5;;10.4;56.25;1.5;
83781;11/01/2007;1200;0;;18.7;;;;
83781;12/01/2007;0000;;30.3;;6.9;66;3.666667;
83781;12/01/2007;1200;0;;19.7;;;;
83781;13/01/2007;0000;;25.5;;0;82;1.666667;
83781;13/01/2007;1200;0;;19.9;;;;
83781;14/01/2007;0000;;30.3;;10.4;62.5;2.466667;
83781;14/01/2007;1200;2.1;;19.4;;;;
83781;15/01/2007;0000;;25.7;;0.7;67.5;3.2;
83781;15/01/2007;1200;0;;19.5;;;;
83781;16/01/2007;0000;;27.7;;9.5;66.5;2.866667;
83781;16/01/2007;1200;0;;17.7;;;;
83781;17/01/2007;0000;;27.1;;2.7;79.75;3.266667;
83781;17/01/2007;1200;0;;17.7;;;;
83781;18/01/2007;0000;;25.1;;0.9;85.25;3.833333;
83781;18/01/2007;1200;21.8;;21.1;;;;
83781;19/01/2007;0000;;30.1;;3.9;73.25;1.433333;
83781;19/01/2007;1200;3.6;;20.6;;;;
83781;20/01/2007;0000;;26.4;;0;76;3.866667;
83781;20/01/2007;1200;0;;21.2;;;;
83781;21/01/2007;0000;;25.8;;0.8;86.5;3.133333;
83781;21/01/2007;1200;5.6;;19.7;;;;
83781;22/01/2007;0000;;23.3;;0.2;83.75;2.633333;
83781;22/01/2007;1200;22.3;;18.1;;;;
83781;23/01/2007;0000;;25.4;;3.3;78.25;3.6;
83781;23/01/2007;1200;0;;18;;;;
83781;24/01/2007;0000;;30.5;;7.3;70.5;2.866667;
83781;24/01/2007;1200;0;;18.6;;;;
83781;25/01/2007;0000;;29.3;;5.3;83.25;2;
83781;25/01/2007;1200;0;;19.6;;;;
83781;26/01/2007;0000;;30.1;;7.8;77;2.733333;
83781;26/01/2007;1200;3.7;;20.7;;;;
83781;27/01/2007;0000;;28.7;;4.8;76.75;2.766667;
83781;27/01/2007;1200;19.8;;21.4;;;;
83781;28/01/2007;0000;;29.3;;7.9;80.25;3.433333;
83781;28/01/2007;1200;0.3;;21.9;;;;
83781;29/01/2007;0000;;28.1;;4;83.75;3.466667;
83781;29/01/2007;1200;10.6;;21.1;;;;
83781;30/01/2007;0000;;27.3;;2.3;83.5;2.366667;
83781;30/01/2007;1200;16.1;;19.7;;;;
83781;31/01/2007;0000;;26.9;;2.5;81.25;3.2;
83781;31/01/2007;1200;0;;20.1;;;;
83781;01/02/2007;0000;;32.1;;7.2;78.75;3.033333;
83781;01/02/2007;1200;0;;20.2;;;;
83781;02/02/2007;0000;;28.6;;3.1;75.75;2.633333;
83781;02/02/2007;1200;0;;21.2;;;;
83781;03/02/2007;0000;;29.3;;11.1;64;3.433333;
83781;03/02/2007;1200;0;;19.7;;;;
83781;04/02/2007;0000;;29.5;;8.7;71.5;4.366667;
83781;04/02/2007;1200;0;;17.9;;;;
83781;05/02/2007;0000;;32.3;;8.6;69.5;2.9;
83781;05/02/2007;1200;0;;19.2;;;;
83781;06/02/2007;0000;;30.7;;7.6;69.75;2.766667;
83781;06/02/2007;1200;22.1;;19.9;;;;
83781;07/02/2007;0000;;31.3;;8.2;77.25;2.633333;
83781;07/02/2007;1200;0;;19.9;;;;
83781;08/02/2007;0000;;27.3;;0.7;90.75;1.5;
83781;08/02/2007;1200;103.3;;20.7;;;;
83781;09/02/2007;0000;;28.3;;1.1;75.25;1.166667;
83781;09/02/2007;1200;30.9;;20.9;;;;
83781;10/02/2007;0000;;30.3;;3.1;62.5;2.1;
83781;10/02/2007;1200;0;;22.2;;;;
83781;11/02/2007;0000;;27;;0.3;86;3.166667;
83781;11/02/2007;1200;2.1;;18.9;;;;
83781;12/02/2007;0000;;23.9;;7;72.25;4.533333;
83781;12/02/2007;1200;8.9;;17.2;;;;
83781;13/02/2007;0000;;25.9;;10.5;69.25;3.3;
83781;13/02/2007;1200;0;;15.7;;;;
83781;14/02/2007;0000;;27.8;;9.2;76;2.9;
83781;14/02/2007;1200;0;;16.7;;;;
83781;15/02/2007;0000;;28.3;;7.3;75.5;3.7;
83781;15/02/2007;1200;0;;17.2;;;;
83781;16/02/2007;0000;;30.7;;7.5;69.75;3.1;
83781;16/02/2007;1200;0;;18.7;;;;
83781;17/02/2007;0000;;33;;11.7;57;2.7;
83781;17/02/2007;1200;0;;19.1;;;;
83781;18/02/2007;0000;;32.9;;7.3;71.75;2.866667;
83781;18/02/2007;1200;0;;17.9;;;;
83781;19/02/2007;0000;;30.3;;4;80.25;1.666667;
83781;19/02/2007;1200;33.2;;18;;;;
83781;20/02/2007;0000;;31;;5.8;77.5;3.2;
83781;20/02/2007;1200;39.4;;20;;;;
83781;21/02/2007;0000;;30.9;;9;72.5;2.5;
83781;21/02/2007;1200;0;;21.7;;;;
83781;22/02/2007;0000;;32.5;;10;59.5;2.733333;
83781;22/02/2007;1200;0;;20.7;;;;
83781;23/02/2007;0000;;33.2;;11.3;55.5;2.333333;
83781;23/02/2007;1200;0;;20.8;;;;
83781;24/02/2007;0000;;32.7;;10.5;46.75;2.233333;
83781;24/02/2007;1200;0;;21.1;;;;
83781;25/02/2007;0000;;32.7;;7.7;68.25;2.2;
83781;25/02/2007;1200;0;;19.2;;;;
83781;26/02/2007;0000;;31.7;;9.9;78.25;2.4574;
83781;26/02/2007;1200;36.8;;19.2;;;;
83781;27/02/2007;0000;;25.6;;0.5;84;1.166667;
83781;27/02/2007;1200;0.5;;18.7;;;;
83781;28/02/2007;0000;;29.5;;1.8;72.5;2.3;
83781;28/02/2007;1200;8.7;;20;;;;
83781;01/03/2007;0000;;31.8;;8.9;51;2.033333;
83781;01/03/2007;1200;0;;21.3;;;;
83781;02/03/2007;0000;;32.3;;10.8;50.25;2.4;
83781;02/03/2007;1200;0;;20.5;;;;
83781;03/03/2007;0000;;32.5;;9.7;67.75;3.133333;
83781;03/03/2007;1200;0;;21.5;;;;
83781;04/03/2007;0000;;31.9;;10.8;64.75;2.633333;
83781;04/03/2007;1200;0;;20;;;;
83781;05/03/2007;0000;;32.4;;10.6;59.25;2.066667;
83781;05/03/2007;1200;0;;20.1;;;;
83781;06/03/2007;0000;;32.9;;9.6;65.25;1.433333;
83781;06/03/2007;1200;0;;20.7;;;;
83781;07/03/2007;0000;;32.9;;8.1;67.75;1.9;
83781;07/03/2007;1200;0;;20.6;;;;
83781;08/03/2007;0000;;33.3;;7.7;69;2.1;
83781;08/03/2007;1200;1.1;;20.4;;;;
83781;09/03/2007;0000;;32.7;;10.7;60;1.5;
83781;09/03/2007;1200;18.8;;20.7;;;;
83781;10/03/2007;0000;;32.5;;8.7;62.25;1.866667;
83781;10/03/2007;1200;0;;22.2;;;;
83781;11/03/2007;0000;;31.6;;7.3;72;1.766667;
83781;11/03/2007;1200;0.6;;21.4;;;;
83781;12/03/2007;0000;;31.1;;5.8;76;2.166667;
83781;12/03/2007;1200;0.8;;21.2;;;;
83781;13/03/2007;0000;;32.3;;6.4;64.5;2.733333;
83781;13/03/2007;1200;0.3;;19.7;;;;
83781;14/03/2007;0000;;29.5;;1.1;80.25;2.433333;
83781;14/03/2007;1200;0;;19.7;;;;
83781;15/03/2007;0000;;30.3;;8.7;60.25;1.6;
83781;15/03/2007;1200;31;;19;;;;
83781;16/03/2007;0000;;28.8;;3.9;83.75;2.566667;
83781;16/03/2007;1200;0;;19.7;;;;
83781;17/03/2007;0000;;26.9;;3.3;86.25;2.4;
83781;17/03/2007;1200;76;;19.1;;;;
83781;18/03/2007;0000;;26.3;;3.1;89.25;3.266667;
83781;18/03/2007;1200;8.9;;19.1;;;;
83781;19/03/2007;0000;;24.8;;1;77.75;3.6;
83781;19/03/2007;1200;39.9;;20;;;;
83781;20/03/2007;0000;;25.6;;5.7;69;2.933333;
83781;20/03/2007;1200;1;;18.6;;;;
83781;21/03/2007;0000;;28.5;;10.7;60.25;2.466667;
83781;21/03/2007;1200;0;;17.6;;;;
83781;22/03/2007;0000;;26.3;;0.2;74.5;3.2;
83781;22/03/2007;1200;0;;19.5;;;;
83781;23/03/2007;0000;;29.3;;6.3;87;1.966667;
83781;23/03/2007;1200;0;;19.7;;;;
83781;24/03/2007;0000;;30.6;;9;70;2.2;
83781;24/03/2007;1200;7;;18.7;;;;
83781;25/03/2007;0000;;30.1;;9.1;65;3.266667;
83781;25/03/2007;1200;0;;17.7;;;;
83781;26/03/2007;0000;;31.7;;9.9;66.75;2.8;
83781;26/03/2007;1200;0;;17.5;;;;
83781;27/03/2007;0000;;32.9;;8.1;64.75;1.5;
83781;27/03/2007;1200;0;;19;;;;
83781;28/03/2007;0000;;33.1;;8.2;67.5;1.3;
83781;28/03/2007;1200;0;;19.8;;;;
83781;29/03/2007;0000;;32;;10.5;68.25;2.6;
83781;29/03/2007;1200;0;;19.7;;;;
83781;30/03/2007;0000;;33;;10;66.75;2.633333;
83781;30/03/2007;1200;0;;19.7;;;;
83781;31/03/2007;0000;;32.3;;6.7;65;1.6;
83781;31/03/2007;1200;0;;19.9;;;;
83781;01/04/2007;0000;;31.3;;8.4;69.5;1.966667;
83781;01/04/2007;1200;3.7;;22;;;;
83781;02/04/2007;0000;;32.3;;8.1;70.5;1.766667;
83781;02/04/2007;1200;0;;20.7;;;;
83781;03/04/2007;0000;;31.7;;8;70.5;2.066667;
83781;03/04/2007;1200;6.4;;20.8;;;;
83781;04/04/2007;0000;;27.8;;4;74.75;1.866667;
83781;04/04/2007;1200;0.5;;21.4;;;;
83781;05/04/2007;0000;;25.3;;0.6;79;3.633333;
83781;05/04/2007;1200;0;;18.8;;;;
83781;06/04/2007;0000;;22.3;;0.4;78.5;4.1;
83781;06/04/2007;1200;0;;18.2;;;;
83781;07/04/2007;0000;;26;;2.8;84;3.166667;
83781;07/04/2007;1200;0;;18.5;;;;
83781;08/04/2007;0000;;25.2;;0.3;88.75;2.633333;
83781;08/04/2007;1200;8.5;;18.7;;;;
83781;09/04/2007;0000;;26.8;;7.7;78.25;3.633333;
83781;09/04/2007;1200;34.8;;18.5;;;;
83781;10/04/2007;0000;;25.3;;5.1;74.5;1.1;
83781;10/04/2007;1200;0;;17.3;;;;
83781;11/04/2007;0000;;29;;9;75.25;3.3;
83781;11/04/2007;1200;0;;18;;;;
83781;12/04/2007;0000;;29.9;;8.3;70.25;2.166667;
83781;12/04/2007;1200;0;;18.5;;;;
83781;13/04/2007;0000;;26.3;;0.6;81;4.233333;
83781;13/04/2007;1200;0;;20;;;;
83781;14/04/2007;0000;;27.8;;7.8;74.5;1.5;
83781;14/04/2007;1200;0;;18.7;;;;
83781;15/04/2007;0000;;28.3;;7.8;76.25;1.5;
83781;15/04/2007;1200;0;;18.2;;;;
83781;16/04/2007;0000;;27.9;;4.3;76.5;2.366667;
83781;16/04/2007;1200;0;;18.3;;;;
83781;17/04/2007;0000;;27;;5.7;77.25;3.566667;
83781;17/04/2007;1200;0;;18.3;;;;
83781;18/04/2007;0000;;27;;8.8;75.25;3.3;
83781;18/04/2007;1200;0;;17.6;;;;
83781;19/04/2007;0000;;27.8;;8.6;76;4.566667;
83781;19/04/2007;1200;0;;18.4;;;;
83781;20/04/2007;0000;;28.9;;7.6;74.75;2.1;
83781;20/04/2007;1200;0;;18.1;;;;
83781;21/04/2007;0000;;28.4;;3.7;80.5;1.6;
83781;21/04/2007;1200;0;;18.2;;;;
83781;22/04/2007;0000;;27.4;;4.9;79.5;2.466667;
83781;22/04/2007;1200;9;;18.1;;;;
83781;23/04/2007;0000;;29.1;;7.5;79.5;1.966667;
83781;23/04/2007;1200;41.2;;18.2;;;;
83781;24/04/2007;0000;;29.2;;9.8;71.5;2.833333;
83781;24/04/2007;1200;10;;18.5;;;;
83781;25/04/2007;0000;;30.1;;7.9;66;2.166667;
83781;25/04/2007;1200;0;;20.3;;;;
83781;26/04/2007;0000;;29.3;;3.5;72;4.3;
83781;26/04/2007;1200;0;;22;;;;
83781;27/04/2007;0000;;24.5;;0;87.25;3.7;
83781;27/04/2007;1200;7.2;;14.8;;;;
83781;28/04/2007;0000;;19.1;;0;77.75;4.133333;
83781;28/04/2007;1200;3.5;;14;;;;
83781;29/04/2007;0000;;22.3;;1.2;80.25;2.4;
83781;29/04/2007;1200;0;;15.2;;;;
83781;30/04/2007;0000;;24.5;;3.5;80;2.033333;
83781;30/04/2007;1200;0;;16.9;;;;
83781;01/05/2007;0000;;25.9;;9.8;71;2.566667;
83781;01/05/2007;1200;0;;15.2;;;;
83781;02/05/2007;0000;;28;;9.5;54.5;2.033333;
83781;02/05/2007;1200;0;;12.7;;;;
83781;03/05/2007;0000;;24.6;;6.6;80;3.266667;
83781;03/05/2007;1200;0;;15.3;;;;
83781;04/05/2007;0000;;23.5;;2.7;79;3.866667;
83781;04/05/2007;1200;0;;17.5;;;;
83781;05/05/2007;0000;;27.3;;7.8;62.75;1.466667;
83781;05/05/2007;1200;0;;16.4;;;;
83781;06/05/2007;0000;;26.8;;8.4;58.5;2;
83781;06/05/2007;1200;0;;16.7;;;;
83781;07/05/2007;0000;;27.3;;9.5;56;2.3;
83781;07/05/2007;1200;0;;17.2;;;;
83781;08/05/2007;0000;;27.7;;4.9;77.5;3.3;
83781;08/05/2007;1200;0;;17;;;;
83781;09/05/2007;0000;;20.8;;0;84.75;4.033333;
83781;09/05/2007;1200;13.5;;9.9;;;;
83781;10/05/2007;0000;;19.1;;5.9;73;3.8;
83781;10/05/2007;1200;3.1;;9.7;;;;
83781;11/05/2007;0000;;23.5;;8.6;68.5;2.533333;
83781;11/05/2007;1200;0;;11.2;;;;
83781;12/05/2007;0000;;25.3;;7.9;71.5;1.466667;
83781;12/05/2007;1200;0;;13.9;;;;
83781;13/05/2007;0000;;23.7;;5.7;80.25;1.7;
83781;13/05/2007;1200;0;;14.7;;;;
83781;14/05/2007;0000;;23.9;;2.8;86;2.766667;
83781;14/05/2007;1200;0;;17.2;;;;
83781;15/05/2007;0000;;23.5;;7.1;76.75;1.166667;
83781;15/05/2007;1200;3.3;;15.1;;;;
83781;16/05/2007;0000;;28.3;;8.8;59.5;2.033333;
83781;16/05/2007;1200;0;;15.5;;;;
83781;17/05/2007;0000;;29.8;;8.5;69;1.633333;
83781;17/05/2007;1200;0;;17.7;;;;
83781;18/05/2007;0000;;28.3;;6.3;79.25;2.8;
83781;18/05/2007;1200;0;;17.3;;;;
83781;19/05/2007;0000;;20.1;;0;88.25;3.733333;
83781;19/05/2007;1200;0;;14.9;;;;
83781;20/05/2007;0000;;21.8;;4.5;84;3.566667;
83781;20/05/2007;1200;9.8;;14.7;;;;
83781;21/05/2007;0000;;28;;8.7;64.5;3.733333;
83781;21/05/2007;1200;0;;16.2;;;;
83781;22/05/2007;0000;;22.7;;0;87.75;3.333333;
83781;22/05/2007;1200;0.1;;16.9;;;;
83781;23/05/2007;0000;;18.5;;0;88.25;3.033333;
83781;23/05/2007;1200;21;;16.1;;;;
83781;24/05/2007;0000;;17.9;;2.3;71.75;2.6;
83781;24/05/2007;1200;7.5;;9.9;;;;
83781;25/05/2007;0000;;17;;3.6;82.5;2.066667;
83781;25/05/2007;1200;0;;8.5;;;;
83781;26/05/2007;0000;;22;;9.3;68.5;2.866667;
83781;26/05/2007;1200;0;;10.6;;;;
83781;27/05/2007;0000;;20.1;;2.7;76.25;3.9;
83781;27/05/2007;1200;0;;13.2;;;;
83781;28/05/2007;0000;;21;;6.1;71.75;0.766667;
83781;28/05/2007;1200;0;;12.7;;;;
83781;29/05/2007;0000;;17.9;;0.1;87.75;3.266667;
83781;29/05/2007;1200;0.7;;11.5;;;;
83781;30/05/2007;0000;;13.3;;0.5;78.5;3.633333;
83781;30/05/2007;1200;0;;9.4;;;;
83781;31/05/2007;0000;;18;;5.2;78;3.4;
83781;31/05/2007;1200;0;;9;;;;
83781;01/06/2007;0000;;25.7;;6.6;62.5;2.8;
83781;01/06/2007;1200;0;;10.7;;;;
83781;02/06/2007;0000;;21.9;;0;93.25;1.366667;
83781;02/06/2007;1200;11.4;;14.2;;;;
83781;03/06/2007;0000;;20.4;;4.8;62.75;3.8;
83781;03/06/2007;1200;12.6;;14.2;;;;
83781;04/06/2007;0000;;19.1;;9;66.25;1.533333;
83781;04/06/2007;1200;0;;8.7;;;;
83781;05/06/2007;0000;;21.8;;7.6;75.25;1.766667;
83781;05/06/2007;1200;0;;6.6;;;;
83781;06/06/2007;0000;;24.3;;9.1;52.75;1.6;
83781;06/06/2007;1200;0;;8.4;;;;
83781;07/06/2007;0000;;26.8;;9.3;57;2.2;
83781;07/06/2007;1200;0;;12.7;;;;
83781;08/06/2007;0000;;27.8;;6.9;63.75;0.7;
83781;08/06/2007;1200;0;;15.7;;;;
83781;09/06/2007;0000;;27.6;;7.3;62.75;1.766667;
83781;09/06/2007;1200;0;;14.7;;;;
83781;10/06/2007;0000;;26.9;;9;59.75;2.1;
83781;10/06/2007;1200;0;;15.2;;;;
83781;11/06/2007;0000;;26.2;;7.8;62.5;1.966667;
83781;11/06/2007;1200;0;;14.9;;;;
83781;12/06/2007;0000;;26.9;;8.6;54.5;2.3;
83781;12/06/2007;1200;0;;15.2;;;;
83781;13/06/2007;0000;;27.1;;9.1;46.75;1.966667;
83781;13/06/2007;1200;0;;15.2;;;;
83781;14/06/2007;0000;;27.5;;8.2;56;2.3;
83781;14/06/2007;1200;0;;15.2;;;;
83781;15/06/2007;0000;;27.8;;8.5;53;2.866667;
83781;15/06/2007;1200;0;;16.7;;;;
83781;16/06/2007;0000;;24.2;;3.7;83.75;3.133333;
83781;16/06/2007;1200;0;;15.7;;;;
83781;17/06/2007;0000;;27.3;;7.6;68.75;2.6;
83781;17/06/2007;1200;0;;15.5;;;;
83781;18/06/2007;0000;;27.8;;5.6;72.5;2.166667;
83781;18/06/2007;1200;0;;16.1;;;;
83781;19/06/2007;0000;;26;;7.4;65.25;2.633333;
83781;19/06/2007;1200;0;;15.4;;;;
83781;20/06/2007;0000;;25.7;;8.9;61.75;3.133333;
83781;20/06/2007;1200;0;;13.5;;;;
83781;21/06/2007;0000;;25.9;;8.8;57.25;2.433333;
83781;21/06/2007;1200;0;;13.7;;;;
83781;22/06/2007;0000;;23.5;;6.6;61;2.1;
83781;22/06/2007;1200;0;;14.5;;;;
83781;23/06/2007;0000;;25.7;;7.6;52;2.6;
83781;23/06/2007;1200;0;;16.9;;;;
83781;24/06/2007;0000;;25.8;;6.9;69.25;1.966667;
83781;24/06/2007;1200;0;;16;;;;
83781;25/06/2007;0000;;18.3;;0;83;3.666667;
83781;25/06/2007;1200;0;;14.7;;;;
83781;26/06/2007;0000;;25.3;;8.1;64.5;2.766667;
83781;26/06/2007;1200;0;;13.6;;;;
83781;27/06/2007;0000;;27;;7.4;65.25;1.866667;
83781;27/06/2007;1200;0;;14;;;;
83781;28/06/2007;0000;;24.8;;5.7;80.75;2.233333;
83781;28/06/2007;1200;2.8;;15.2;;;;
83781;29/06/2007;0000;;21.3;;1.7;84.75;1.7;
83781;29/06/2007;1200;3.9;;14.3;;;;
83781;30/06/2007;0000;;23.7;;7.9;75.75;2.066667;
83781;30/06/2007;1200;0;;13.2;;;;
83781;01/07/2007;0000;;23;;7;75.5;2.6;
83781;01/07/2007;1200;0;;11.1;;;;
83781;02/07/2007;0000;;23.6;;7.6;76.75;1.233333;
83781;02/07/2007;1200;0;;11.4;;;;
83781;03/07/2007;0000;;21.9;;8.2;75.25;2.2;
83781;03/07/2007;1200;0;;10.3;;;;
83781;04/07/2007;0000;;26.5;;8.8;61.75;1.233333;
83781;04/07/2007;1200;0;;10.4;;;;
83781;05/07/2007;0000;;27.8;;9.1;51.5;2.2;
83781;05/07/2007;1200;0;;13.1;;;;
83781;06/07/2007;0000;;26.8;;8.6;54.25;1.666667;
83781;06/07/2007;1200;0;;14.7;;;;
83781;07/07/2007;0000;;27.2;;8.9;51.5;2.466667;
83781;07/07/2007;1200;0;;17.5;;;;
83781;08/07/2007;0000;;27.3;;9.2;49.25;3.033333;
83781;08/07/2007;1200;0;;17.3;;;;
83781;09/07/2007;0000;;28.4;;9;53;0.733333;
83781;09/07/2007;1200;0;;14.5;;;;
83781;10/07/2007;0000;;27.3;;8.8;50.5;2.866667;
83781;10/07/2007;1200;0;;14.7;;;;
83781;11/07/2007;0000;;23.3;;0;78.5;2.666667;
83781;11/07/2007;1200;0;;12.7;;;;
83781;12/07/2007;0000;;15.7;;0;86.75;2.933333;
83781;12/07/2007;1200;0;;10.1;;;;
83781;13/07/2007;0000;;25.8;;3.8;60.25;3.233333;
83781;13/07/2007;1200;0;;11.7;;;;
83781;14/07/2007;0000;;27.1;;2.2;54.25;1.433333;
83781;14/07/2007;1200;0;;15;;;;
83781;15/07/2007;0000;;23;;1.4;66;2.466667;
83781;15/07/2007;1200;0;;18;;;;
83781;16/07/2007;0000;;19.3;;0;86.75;2.633333;
83781;16/07/2007;1200;16.6;;13.6;;;;
83781;17/07/2007;0000;;18.3;;0;86.5;3.233333;
83781;17/07/2007;1200;21.7;;14.1;;;;
83781;18/07/2007;0000;;18.1;;1.1;89;3.533333;
83781;18/07/2007;1200;14.8;;13.8;;;;
83781;19/07/2007;0000;;19.6;;7.1;73;1.5;
83781;19/07/2007;1200;5.4;;11.2;;;;
83781;20/07/2007;0000;;24.6;;7.5;63.5;1.933333;
83781;20/07/2007;1200;0;;9.5;;;;
83781;21/07/2007;0000;;27.6;;8.3;56.5;2.433333;
83781;21/07/2007;1200;0;;11.3;;;;
83781;22/07/2007;0000;;28.9;;9.4;50;3.166667;
83781;22/07/2007;1200;0;;13.9;;;;
83781;23/07/2007;0000;;25.8;;0;89.25;2.533333;
83781;23/07/2007;1200;2;;13.5;;;;
83781;24/07/2007;0000;;15.6;;0;92;3.633333;
83781;24/07/2007;1200;36.7;;13.5;;;;
83781;25/07/2007;0000;;20;;1.4;76.75;4.066667;
83781;25/07/2007;1200;47.4;;13.7;;;;
83781;26/07/2007;0000;;16.8;;4.8;77;3.533333;
83781;26/07/2007;1200;3.6;;9;;;;
83781;27/07/2007;0000;;17.7;;1.6;84.75;2.466667;
83781;27/07/2007;1200;0;;9.1;;;;
83781;28/07/2007;0000;;11.9;;0;78.75;3.333333;
83781;28/07/2007;1200;0;;9.2;;;;
83781;29/07/2007;0000;;11.9;;3.4;67;5.066667;
83781;29/07/2007;1200;0.1;;7.9;;;;
83781;30/07/2007;0000;;16;;8.1;67.5;3.9;
83781;30/07/2007;1200;0;;6.4;;;;
83781;31/07/2007;0000;;20.8;;7.2;66.75;1.866667;
83781;31/07/2007;1200;0;;9.4;;;;
83781;01/08/2007;0000;;26.6;;9;63.75;1.466667;
83781;01/08/2007;1200;0;;9.3;;;;
83781;02/08/2007;0000;;25.8;;9.3;59;2.6;
83781;02/08/2007;1200;0;;14.9;;;;
83781;03/08/2007;0000;;24.8;;9.2;63;1.9;
83781;03/08/2007;1200;0;;14.2;;;;
83781;04/08/2007;0000;;27;;9.4;54.5;2.6;
83781;04/08/2007;1200;0;;14.7;;;;
83781;05/08/2007;0000;;20.9;;0;83.75;3.233333;
83781;05/08/2007;1200;0;;14;;;;
83781;06/08/2007;0000;;26.7;;8;71;3.033333;
83781;06/08/2007;1200;0;;15.4;;;;
83781;07/08/2007;0000;;28.7;;9.6;63.25;4.2;
83781;07/08/2007;1200;0;;16.7;;;;
83781;08/08/2007;0000;;24.3;;9.3;70.25;3.066667;
83781;08/08/2007;1200;0;;13.6;;;;
83781;09/08/2007;0000;;27.7;;6.8;65;2.2;
83781;09/08/2007;1200;0;;12.7;;;;
83781;10/08/2007;0000;;28.3;;8.6;44.75;2.366667;
83781;10/08/2007;1200;0;;13.9;;;;
83781;11/08/2007;0000;;24.3;;3.5;75.25;2.5;
83781;11/08/2007;1200;0;;13.7;;;;
83781;12/08/2007;0000;;21;;3.8;75.75;4.133333;
83781;12/08/2007;1200;0;;13.1;;;;
83781;13/08/2007;0000;;25.5;;8.8;69.75;3.166667;
83781;13/08/2007;1200;0;;13.4;;;;
83781;14/08/2007;0000;;26.7;;8;62.5;2.033333;
83781;14/08/2007;1200;0;;14.5;;;;
83781;15/08/2007;0000;;28.3;;9.9;47;2.1;
83781;15/08/2007;1200;0;;14.4;;;;
83781;16/08/2007;0000;;27.5;;10;41.75;1.166667;
83781;16/08/2007;1200;0;;13.7;;;;
83781;17/08/2007;0000;;22.2;;7.5;74.5;3.233333;
83781;17/08/2007;1200;0;;13.3;;;;
83781;18/08/2007;0000;;25.8;;6.9;78.25;2.133333;
83781;18/08/2007;1200;0;;11.9;;;;
83781;19/08/2007;0000;;24;;5.7;78;1.866667;
83781;19/08/2007;1200;0;;12.5;;;;
83781;20/08/2007;0000;;27.8;;9.3;64.5;2.733333;
83781;20/08/2007;1200;0;;13.4;;;;
83781;21/08/2007;0000;;19.1;;2.6;80.75;3.133333;
83781;21/08/2007;1200;0;;12.1;;;;
83781;22/08/2007;0000;;22.9;;6.2;78.75;2.433333;
83781;22/08/2007;1200;0;;11.5;;;;
83781;23/08/2007;0000;;28.3;;8.4;59.5;2.466667;
83781;23/08/2007;1200;0;;11.7;;;;
83781;24/08/2007;0000;;28.5;;10.3;39.5;2.133333;
83781;24/08/2007;1200;0;;14.8;;;;
83781;25/08/2007;0000;;30.6;;10;32.5;2.966667;
83781;25/08/2007;1200;0;;16.7;;;;
83781;26/08/2007;0000;;31.9;;7.2;31;2.333333;
83781;26/08/2007;1200;0;;16.5;;;;
83781;27/08/2007;0000;;29.1;;0.1;67;3;
83781;27/08/2007;1200;0;;16.2;;;;
83781;28/08/2007;0000;;17.7;;0;82.75;3.2;
83781;28/08/2007;1200;0;;12.4;;;;
83781;29/08/2007;0000;;18.5;;0;75.5;1.666667;
83781;29/08/2007;1200;0;;11.8;;;;
83781;30/08/2007;0000;;18.3;;0;85.25;1.666667;
83781;30/08/2007;1200;0;;14.4;;;;
83781;31/08/2007;0000;;28.3;;7.7;73.75;1.666667;
83781;31/08/2007;1200;0;;15.1;;;;
83781;01/09/2007;0000;;29.7;;9.1;60.75;1;
83781;01/09/2007;1200;0;;15.1;;;;
83781;02/09/2007;0000;;30.3;;6.7;73.25;1.666667;
